version 1.000000
type 1
element vertex 35947
vertex: 0.0127465 0.0672208 0.05354
vertex: 0.0136958 0.0672461 0.0531523
vertex: 0.0145592 0.0672414 0.0526521
vertex: 0.0153602 0.0672491 0.0520407
vertex: 0.0161339 0.0672434 0.0514025
vertex: 0.0170086 0.0672594 0.0509139
vertex: 0.0178682 0.0672532 0.0504022
vertex: 0.0187375 0.0672729 0.0498973
vertex: 0.0195403 0.0672509 0.0492981
vertex: 0.0203517 0.0672611 0.0487139
vertex: 0.0211493 0.0672779 0.0481082
vertex: 0.0218458 0.0672628 0.0473581
vertex: 0.0224908 0.0672402 0.0465227
vertex: 0.0232051 0.0672264 0.0457926
vertex: 0.0239769 0.0672243 0.0451455
vertex: 0.0248126 0.0672364 0.0446067
vertex: 0.0257216 0.0672521 0.0441644
vertex: 0.0266626 0.0672707 0.0437593
vertex: 0.0275533 0.0672844 0.0433037
vertex: 0.0283911 0.0672932 0.0427559
vertex: 0.0292682 0.0673021 0.0422638
vertex: 0.0301602 0.0673157 0.0417954
vertex: 0.0309974 0.0673207 0.0412553
vertex: 0.0318595 0.0673315 0.0407335
vertex: 0.0326609 0.0673309 0.0401471
vertex: 0.0335232 0.0673414 0.0396281
vertex: 0.0343622 0.0673468 0.0390872
vertex: 0.0351918 0.0673501 0.0385292
vertex: 0.0359531 0.0673443 0.0378699
vertex: 0.0366467 0.0673305 0.0371158
vertex: 0.0373115 0.0673123 0.0362946
vertex: 0.0379734 0.0672941 0.0355158
vertex: 0.0386277 0.0672715 0.0346845
vertex: 0.0392491 0.0672477 0.0338308
vertex: 0.0397983 0.0672171 0.0328832
vertex: 0.0401742 0.0671588 0.0316675
vertex: 0.0405833 0.0670896 0.0305002
vertex: 0.0410895 0.0670315 0.0294468
vertex: 0.0416371 0.0669849 0.0284796
vertex: 0.042292 0.0669509 0.0276386
vertex: 0.0380905 0.0941294 0.0341306
vertex: 0.0374948 0.0941477 0.0350502
vertex: -0.0533723 0.122605 0.0368904
vertex: -0.0636947 0.167813 -0.0415938
vertex: -0.0499699 0.150693 0.011804
vertex: 0.0289699 0.100814 0.0402993
vertex: 0.0270691 0.0942437 0.0445649
vertex: -0.0173046 0.166847 -0.0129407
vertex: -0.0660514 0.11246 0.0412419
vertex: 0.012627 0.12184 0.0342326
vertex: 0.0543584 0.0674371 0.0258007
vertex: 0.0551973 0.0674594 0.0252672
vertex: 0.055991 0.067441 0.024671
vertex: 0.0566945 0.0674374 0.0239376
vertex: 0.0573469 0.0674291 0.0231143
vertex: 0.057983 0.0674087 0.022273
vertex: 0.0585628 0.0673807 0.0213416
vertex: 0.0591195 0.067343 0.0203999
vertex: -0.0108819 0.168382 -0.0176467
vertex: -0.0871678 0.11039 0.0183619
vertex: 0.0262873 0.0942382 0.0451936
vertex: 0.0254813 0.0942452 0.0457882
vertex: 0.0425948 0.0873487 -0.0068057
vertex: 0.0242439 0.0994852 0.044008
vertex: 0.0222133 0.103397 0.0428172
vertex: 0.0382182 0.0855917 -0.0147556
vertex: 0.0227131 0.118044 0.0330191
vertex: -0.0645332 0.120008 0.0489179
vertex: -0.0256005 0.175695 -0.0107936
vertex: -0.0269915 0.165366 -0.00760144
vertex: 0.0311369 0.0982118 0.0399163
vertex: -0.060703 0.146825 0.0369155
vertex: 0.0346875 0.0955379 0.0380285
vertex: -0.0704989 0.134077 0.0490714
vertex: 0.0402562 0.0857576 -0.0117696
vertex: -0.08903 0.119932 0.00232561
vertex: 0.0278524 0.115393 0.0316598
vertex: 0.00914326 0.112364 0.0397506
vertex: 0.0199447 0.104671 0.0430468
vertex: 0.0261701 0.115347 0.0327443
vertex: -0.0313524 0.158102 0.00192058
vertex: -0.0716025 0.135501 0.0492566
vertex: 0.0208423 0.104696 0.0425993
vertex: -0.0665376 0.142546 0.0425061
vertex: -0.0243462 0.1625 -0.00551798
vertex: -0.0564715 0.132545 0.0359114
vertex: -0.0287301 0.172704 -0.00834509
vertex: -0.0626161 0.12969 0.0410793
vertex: -0.0703202 0.132668 0.0493213
vertex: -0.0737927 0.132633 0.0513524
vertex: -0.0521163 0.12407 0.0351298
vertex: -0.061834 0.155291 -0.0275862
vertex: -0.0472614 0.125357 0.0280089
vertex: 0.0360361 0.100737 0.0329764
vertex: -0.071322 0.138326 0.0479203
vertex: -0.0556635 0.140996 0.0299986
vertex: 0.0179914 0.120614 0.0332262
vertex: -0.0571296 0.124118 0.0402058
vertex: 0.0141724 0.0940368 0.0505038
vertex: -0.0691196 0.118603 0.052746
vertex: -0.0681757 0.118633 0.0523539
vertex: -0.0673284 0.11863 0.0518333
vertex: -0.0181358 0.159669 -0.00704365
vertex: -0.0593768 0.116855 0.0386274
vertex: -0.066902 0.117219 0.0507079
vertex: -0.0850563 0.112998 0.00231897
vertex: -0.0349979 0.152158 8.20736e-05
vertex: 0.0109305 0.0685438 0.0544088
vertex: 0.0118954 0.0685639 0.0540604
vertex: 0.0127964 0.0685744 0.0536204
vertex: 0.0136873 0.0685864 0.0531495
vertex: 0.0145324 0.0686382 0.0526166
vertex: 0.0154246 0.0685991 0.0521564
vertex: 0.0163171 0.0686116 0.0516854
vertex: 0.0172066 0.068625 0.0512164
vertex: 0.0180859 0.068641 0.0507282
vertex: 0.0189031 0.068639 0.0501604
vertex: 0.0196742 0.0686359 0.0495084
vertex: 0.0205204 0.0686316 0.0489712
vertex: 0.0213879 0.0686569 0.0484685
vertex: 0.0220783 0.0686046 0.0476717
vertex: 0.0227469 0.0686119 0.0468992
vertex: 0.0234128 0.0685823 0.0460905
vertex: 0.0240933 0.0685753 0.045325
vertex: 0.0248522 0.0685926 0.0446792
vertex: 0.0256802 0.0685786 0.0440967
vertex: 0.0265401 0.0686018 0.0436052
vertex: 0.0274255 0.0686124 0.0431235
vertex: 0.02824 0.0686155 0.0425458
vertex: 0.0291321 0.0686302 0.0420784
vertex: 0.0300864 0.0686462 0.0416997
vertex: 0.0309993 0.0686673 0.04128
vertex: 0.0318792 0.0686784 0.0407831
vertex: 0.0327041 0.0686805 0.0402125
vertex: 0.0335035 0.0686838 0.0396083
vertex: 0.0342696 0.0686799 0.038964
vertex: 0.0350895 0.0686836 0.0383949
vertex: 0.0358581 0.0686798 0.0377462
vertex: 0.0365837 0.0686678 0.0370221
vertex: 0.0372641 0.0686531 0.0362559
vertex: 0.0379445 0.0686366 0.0354907
vertex: 0.0386091 0.0686148 0.0346703
vertex: 0.0392359 0.0685928 0.0338195
vertex: 0.0397534 0.0685495 0.0327941
vertex: 0.0402167 0.0685122 0.0317439
vertex: 0.0407099 0.0684593 0.0306869
vertex: 0.0412086 0.0684033 0.0296357
vertex: 0.0417276 0.0683416 0.0285931
vertex: 0.0423379 0.0683118 0.0277209
vertex: 0.0429413 0.0682748 0.0268013
vertex: -0.0451437 0.162134 -0.00879907
vertex: 0.0385464 0.0954957 -0.00890109
vertex: -0.0907403 0.135093 0.0162106
vertex: -0.0889612 0.111861 0.0183359
vertex: 0.0348249 0.110986 -0.0028353
vertex: -0.0577114 0.148197 0.0324041
vertex: -0.0317958 0.166782 -0.0057687
vertex: 0.0101281 0.105858 -0.0202342
vertex: -0.0410438 0.162368 0.00371458
vertex: -0.0210995 0.166843 -0.0113898
vertex: 0.0547648 0.068691 0.024634
vertex: 0.0555795 0.068697 0.0240751
vertex: 0.0563251 0.0686891 0.0234174
vertex: 0.0569791 0.0686933 0.0226042
vertex: 0.0576172 0.0686777 0.0217698
vertex: 0.0582269 0.0686747 0.0208601
vertex: 0.0587791 0.0686289 0.0199155
vertex: 0.030839 0.0995119 0.0394948
vertex: 0.0300963 0.0995295 0.0401727
vertex: 0.0293195 0.0995163 0.0407971
vertex: 0.0257555 0.0994695 0.0426751
vertex: 0.025022 0.0994981 0.0433749
vertex: -0.0332792 0.168261 -0.00439757
vertex: -0.063261 0.129725 0.0418859
vertex: -0.0118724 0.166916 -0.0155725
vertex: -0.0561549 0.118392 0.0380484
vertex: 0.0457594 0.0890174 0.0101642
vertex: -0.0511271 0.116882 0.0329705
vertex: 0.0234999 0.0955508 0.0464417
vertex: -0.0299391 0.175699 -0.00474628
vertex: -0.0280713 0.175691 -0.00734553
vertex: -0.0260362 0.165356 -0.00798775
vertex: -0.0628457 0.158366 -0.0406006
vertex: -0.0598823 0.146825 0.0363335
vertex: -0.0623153 0.13671 0.0362243
vertex: -0.0697355 0.134074 0.048407
vertex: 0.0444906 0.0861036 -0.00180248
vertex: -0.025842 0.091626 -0.0326108
vertex: -0.0636699 0.112355 0.0376208
vertex: 0.021724 0.104691 0.0421173
vertex: 0.00897502 0.113705 0.0394792
vertex: -0.0576238 0.145329 0.032529
vertex: -0.0322455 0.15809 0.00238998
vertex: -0.0389196 0.163835 0.00150184
vertex: -0.0269539 0.17866 -0.00745161
vertex: -0.0196772 0.178663 -0.0162873
vertex: -0.0233093 0.162498 -0.00577898
vertex: -0.0127527 0.177163 -0.0221029
vertex: -0.0336234 0.153659 0.000337049
vertex: -0.0691412 0.109612 0.0381472
vertex: -0.0711513 0.132664 0.0498849
vertex: -0.0501055 0.129693 0.0310292
vertex: -0.0494838 0.129682 0.0301574
vertex: -0.0477839 0.125387 0.0290716
vertex: -0.0631388 0.0620641 0.0242
vertex: -0.0722375 0.138308 0.048356
vertex: 0.0225321 0.104677 0.0415312
vertex: 0.0169102 0.120624 0.0334304
vertex: 0.0385227 0.108358 0.00315989
vertex: -0.0651299 0.139658 0.0409855
vertex: 0.0394117 0.0870933 -0.0127933
vertex: -0.0170638 0.168326 -0.0143421
vertex: -0.0308588 0.171231 -0.00613945
vertex: 0.0108601 0.117776 0.0369396
vertex: -0.0603515 0.116839 0.0389782
vertex: -0.0662568 0.117183 0.0498756
vertex: -0.0636469 0.11387 0.0394431
vertex: 0.0396279 0.0857065 -0.0127726
vertex: 0.0100468 0.0698695 0.0549195
vertex: 0.0109957 0.0698921 0.0545336
vertex: 0.0118973 0.0699023 0.0540919
vertex: 0.0127846 0.0699169 0.0536174
vertex: 0.0137184 0.0699424 0.0531931
vertex: 0.0146499 0.0699433 0.0528108
vertex: 0.0155988 0.0699697 0.0524229
vertex: 0.0164839 0.0699861 0.0519409
vertex: 0.0173223 0.0699836 0.0514025
vertex: 0.018149 0.0699846 0.0508404
vertex: 0.0189748 0.0699869 0.0502663
vertex: 0.0198393 0.0700116 0.0497622
vertex: 0.0207672 0.0700064 0.0493524
vertex: 0.0216229 0.0700379 0.048827
vertex: 0.022407 0.0700249 0.0481925
vertex: 0.0230994 0.0700125 0.0474321
vertex: 0.0237226 0.0699627 0.0465409
vertex: 0.0243671 0.0699418 0.0457082
vertex: 0.0250153 0.0699448 0.0449142
vertex: 0.0257185 0.0699313 0.0441746
vertex: 0.0265464 0.0699406 0.043619
vertex: 0.0273636 0.0699427 0.0430425
vertex: 0.0281616 0.0699505 0.0424355
vertex: 0.029005 0.0699505 0.0419019
vertex: 0.0299489 0.069977 0.0415097
vertex: 0.0309459 0.0700081 0.0411857
vertex: 0.0319241 0.0700307 0.0408624
vertex: 0.032766 0.0700345 0.0403232
vertex: 0.0335736 0.0700381 0.039723
vertex: 0.0342867 0.0700233 0.0389954
vertex: 0.0350254 0.0700182 0.0383083
vertex: 0.0357777 0.070014 0.0376374
vertex: 0.0365023 0.0700019 0.0369139
vertex: 0.037196 0.0699864 0.036159
vertex: 0.0378948 0.0699732 0.0354084
vertex: 0.0385734 0.0699568 0.0346425
vertex: 0.039204 0.0699354 0.0337973
vertex: 0.0397845 0.0699028 0.0328672
vertex: 0.0402901 0.0698645 0.0318359
vertex: 0.0407992 0.0698146 0.0307925
vertex: 0.0413281 0.0697537 0.029756
vertex: 0.041872 0.069712 0.028792
vertex: 0.0424296 0.0696684 0.0278335
vertex: 0.0429689 0.0696277 0.0268653
vertex: 0.0435566 0.0695959 0.0259839
vertex: -0.0609918 0.138116 0.0346365
vertex: -0.0472353 0.12392 0.0280317
vertex: -0.0564929 0.14962 0.0306387
vertex: -0.089555 0.092956 0.0194329
vertex: -0.0856221 0.107687 0.0203552
vertex: -0.0132244 0.172771 -0.0193112
vertex: 0.025387 0.103408 0.0403826
vertex: -0.012493 0.16839 -0.0164935
vertex: 0.0196457 0.116633 0.0356159
vertex: -0.0465526 0.147719 0.00793526
vertex: -0.0923088 0.114683 0.0143254
vertex: 0.0424576 0.0845381 -0.00679736
vertex: 0.035312 0.0840703 -0.0177861
vertex: -0.087117 0.119846 -0.000719646
vertex: -0.0295401 0.0904607 -0.0275932
vertex: -0.0869304 0.137738 0.00419643
vertex: -0.0591124 0.121234 0.0408265
vertex: -0.0166266 0.172732 -0.0172138
vertex: -0.0126907 0.166905 -0.0150111
vertex: -0.0534544 0.124093 0.0367404
vertex: -0.0496436 0.132456 0.0281905
vertex: -0.00359831 0.101107 0.0440537
vertex: -0.018333 0.172741 -0.0161594
vertex: -0.0276246 0.160982 -0.00149388
vertex: 0.0239184 0.116674 0.0330029
vertex: -0.0292161 0.178518 -0.014988
vertex: -0.0717812 0.166615 -0.0459981
vertex: -0.021174 0.184521 -0.0131308
vertex: -0.0180884 0.184586 -0.0174536
vertex: -0.0518449 0.146252 0.0164181
vertex: -0.0121699 0.165481 -0.0142428
vertex: -0.0293004 0.175699 -0.00559167
vertex: -0.0175288 0.165418 -0.0114925
vertex: -0.0672114 0.120049 0.0520179
vertex: -0.042525 0.149193 0.00498605
vertex: 0.0377895 0.0954381 0.0337234
vertex: -0.0676947 0.134039 0.046063
vertex: 0.0232916 0.104676 0.0408599
vertex: 0.0454321 0.0861887 0.0181684
vertex: -0.0625128 0.145366 0.0377954
vertex: -0.0627767 0.112367 0.0371562
vertex: 0.0415013 0.104244 0.010161
vertex: -0.0282274 0.162443 -0.0041123
vertex: -0.0331542 0.158077 0.00281987
vertex: -0.0383322 0.163825 0.00056966
vertex: 0.0214629 0.119376 0.0329783
vertex: -0.018937 0.178659 -0.0169738
vertex: -0.0165785 0.162548 -0.00831661
vertex: -0.0246821 0.177174 -0.0112336
vertex: -0.0697849 0.145343 0.0431021
vertex: -0.0520915 0.129726 0.0334448
vertex: -0.065267 0.132559 0.042478
vertex: -0.0507289 0.129704 0.0318965
vertex: -0.0483005 0.12541 0.0300666
vertex: -0.0495314 0.12548 0.031876
vertex: 0.0451823 0.091796 0.014161
vertex: -0.0601994 0.14968 0.0358889
vertex: -0.0174189 0.178658 -0.0183022
vertex: 0.0141007 0.120583 0.0346592
vertex: -0.0187779 0.183117 -0.0166827
vertex: -0.0644392 0.112372 0.0382632
vertex: -0.00881786 0.169637 -0.0227487
vertex: 0.0367516 0.111162 0.00316661
vertex: -0.0594982 0.143919 0.0350801
vertex: -0.0618021 0.116863 0.0404147
vertex: -0.061134 0.11687 0.0396165
vertex: -0.0656399 0.11715 0.0490043
vertex: -0.064559 0.11407 0.0417666
vertex: -0.0588484 0.13671 0.0342246
vertex: -0.0256856 0.161028 -0.00218154
vertex: 0.0101515 0.071231 0.055077
vertex: 0.0110379 0.0712445 0.0546046
vertex: 0.0119051 0.0711889 0.0540767
vertex: 0.0128317 0.0712714 0.0536973
vertex: 0.0138055 0.0712841 0.0533593
vertex: 0.014817 0.0713159 0.0530708
vertex: 0.0156656 0.0713152 0.0525386
vertex: 0.0164758 0.0713296 0.0519403
vertex: 0.0172645 0.0713208 0.051333
vertex: 0.01814 0.0713245 0.0508426
vertex: 0.0190831 0.0713469 0.0504539
vertex: 0.0200754 0.0713524 0.0501382
vertex: 0.0210136 0.0713836 0.0497227
vertex: 0.0218587 0.0714183 0.0491823
vertex: 0.0226382 0.0714084 0.0485432
vertex: 0.0233607 0.0713858 0.0478141
vertex: 0.0240483 0.0713748 0.0470522
vertex: 0.0246484 0.0713321 0.0461382
vertex: 0.0252483 0.0713214 0.0452679
vertex: 0.0259161 0.0713197 0.0444841
vertex: 0.0266728 0.0713177 0.0438181
vertex: 0.0275195 0.0713136 0.0432798
vertex: 0.0283147 0.0712973 0.0426773
vertex: 0.0291103 0.0713139 0.0420683
vertex: 0.0299408 0.0713176 0.0415086
vertex: 0.0308676 0.0713453 0.0410867
vertex: 0.0318279 0.0713659 0.0407221
vertex: 0.0327952 0.0713854 0.0403707
vertex: 0.0336335 0.0713894 0.0398251
vertex: 0.0344259 0.0713949 0.0392126
vertex: 0.0351443 0.071382 0.0384881
vertex: 0.0358497 0.0713653 0.0377445
vertex: 0.0365208 0.0713424 0.036933
vertex: 0.03717 0.0713299 0.0361376
vertex: 0.0378679 0.0713179 0.0353865
vertex: 0.0385608 0.0713011 0.0346329
vertex: 0.0391956 0.0712805 0.0337887
vertex: 0.0398005 0.0712586 0.0329247
vertex: 0.040355 0.0712163 0.0319238
vertex: 0.0409071 0.0711839 0.0309718
vertex: 0.041469 0.0711384 0.0300167
vertex: 0.0420248 0.0710795 0.0289899
vertex: 0.0425358 0.0710418 0.0280089
vertex: 0.0430366 0.0709859 0.0269587
vertex: 0.0435542 0.0709351 0.0259153
vertex: -0.0175786 0.180143 -0.0185198
vertex: 0.0238985 0.104719 0.0399907
vertex: -0.0550412 0.129739 0.0362139
vertex: -0.0412659 0.160879 0.0033623
vertex: 0.0247695 0.1047 0.0394768
vertex: 0.0294623 0.103445 0.0374919
vertex: 0.0287346 0.10342 0.0381993
vertex: 0.016206 0.0927227 0.0499244
vertex: -0.0102112 0.168384 -0.01842
vertex: 0.0234983 0.102092 0.0429315
vertex: 0.044803 0.0945847 0.0121616
vertex: 0.0449279 0.0945923 0.00916323
vertex: 0.0404227 0.0885874 -0.0107894
vertex: -0.0635581 0.170962 -0.0485923
vertex: 0.0424628 0.0943961 -0.00280162
vertex: 0.0437182 0.0944809 0.000197915
vertex: -0.0629007 0.115475 0.040648
vertex: -0.0549375 0.140991 0.0293007
vertex: -0.0296475 0.169744 -0.0079151
vertex: -0.00469334 0.101051 0.0441761
vertex: -0.00579523 0.10109 0.0444886
vertex: -0.0618436 0.129703 0.0404325
vertex: 0.0257469 0.104744 0.0391433
vertex: -0.0148223 0.129108 0.012888
vertex: 0.0428473 0.0944698 0.0251639
vertex: -0.0617056 0.1325 0.0388812
vertex: -0.055795 0.129741 0.0368819
vertex: -0.0146178 0.161254 -0.0115208
vertex: -0.0105189 0.165484 -0.0170149
vertex: -0.010869 0.165486 -0.0158779
vertex: -0.0114637 0.165492 -0.0149909
vertex: -0.013694 0.165443 -0.0129401
vertex: -0.0165631 0.165424 -0.0118502
vertex: -0.0265381 0.155425 -0.00506198
vertex: -0.049617 0.115589 0.0334474
vertex: -0.0492065 0.128269 0.0305743
vertex: -0.0671166 0.134015 0.0451603
vertex: -0.0151683 0.160834 -0.010917
vertex: -0.0811951 0.147316 0.000164965
vertex: 0.040955 0.104188 0.00218636
vertex: -0.0662654 0.129803 0.0463681
vertex: -0.0930208 0.116049 0.0173125
vertex: 0.0230988 0.111339 0.037076
vertex: 0.0368789 0.0941727 0.035906
vertex: -0.043544 0.157959 0.00535766
vertex: -0.0300578 0.163895 -0.00500569
vertex: -0.0621481 0.159972 -0.0385982
vertex: -0.0181797 0.178658 -0.0176382
vertex: -0.0158151 0.162561 -0.00896512
vertex: -0.0479563 0.0699321 0.0400053
vertex: 0.0260945 0.0981604 0.0431638
vertex: 0.0329891 0.092935 0.0408139
vertex: -0.0480021 0.126873 0.0289133
vertex: -0.051366 0.129708 0.032749
vertex: -0.0489136 0.125469 0.0310273
vertex: -0.0825795 0.0937805 -0.00656944
vertex: -0.0938694 0.121489 0.0252875
vertex: -0.0354553 0.163829 -0.00227816
vertex: 0.0150413 0.120568 0.0342385
vertex: -0.0145095 0.171282 -0.0176637
vertex: 0.029169 0.114081 0.0318014
vertex: -0.0664147 0.112558 0.0425241
vertex: -0.0580383 0.122682 0.0406302
vertex: -0.0894336 0.0956291 0.0144221
vertex: -0.0139772 0.164028 -0.0115888
vertex: -0.0645869 0.117148 0.0471018
vertex: -0.0650728 0.117149 0.0481049
vertex: -0.0692254 0.124258 0.0526584
vertex: 0.0293141 0.095566 0.0425395
vertex: -0.0523232 0.13528 0.029621
vertex: 0.00931572 0.0725689 0.0556419
vertex: 0.0102149 0.0725802 0.055192
vertex: 0.0110403 0.0725847 0.0546235
vertex: 0.0119312 0.0725978 0.0541603
vertex: 0.0129485 0.0726239 0.0538836
vertex: 0.0140119 0.072675 0.0536492
vertex: 0.0148576 0.0726711 0.0531263
vertex: 0.0156666 0.0726831 0.0525311
vertex: 0.0164183 0.0726599 0.0518741
vertex: 0.0173125 0.0726566 0.0514253
vertex: 0.0183688 0.0727072 0.0511848
vertex: 0.0194047 0.0727279 0.0509389
vertex: 0.0203473 0.0727595 0.0505294
vertex: 0.021227 0.0727783 0.05004
vertex: 0.0220024 0.0727679 0.0493999
vertex: 0.0227593 0.0727654 0.0487302
vertex: 0.0235224 0.0727618 0.0480692
vertex: 0.024237 0.0727429 0.0473317
vertex: 0.0248868 0.0727438 0.0465386
vertex: 0.0254616 0.0727112 0.0456024
vertex: 0.0260763 0.0726986 0.044735
vertex: 0.0269054 0.0726895 0.0441444
vertex: 0.0277999 0.0727164 0.0436883
vertex: 0.0286828 0.072686 0.0432253
vertex: 0.0295237 0.0727272 0.042682
vertex: 0.0302378 0.0727042 0.0419554
vertex: 0.0310541 0.0727142 0.0413756
vertex: 0.0318915 0.0727133 0.0408308
vertex: 0.0327797 0.0727287 0.040356
vertex: 0.03367 0.072742 0.0398859
vertex: 0.0345395 0.0727588 0.0393885
vertex: 0.0352999 0.0727523 0.0387329
vertex: 0.0360152 0.072737 0.038003
vertex: 0.0366581 0.0727136 0.0371657
vertex: 0.0371829 0.0726727 0.036151
vertex: 0.0378457 0.0726607 0.0353699
vertex: 0.038544 0.0726461 0.034619
vertex: 0.0391967 0.0726247 0.033788
vertex: 0.0398166 0.0726016 0.0329349
vertex: 0.0404333 0.0725805 0.0320798
vertex: 0.0409764 0.0725373 0.0310711
vertex: 0.0415492 0.0724945 0.03012
vertex: 0.0421092 0.0724515 0.0291612
vertex: 0.0426104 0.0723991 0.0281081
vertex: 0.0431148 0.0723568 0.0271232
vertex: 0.0435836 0.0722927 0.0259867
vertex: 0.0440515 0.0722274 0.0248494
vertex: 0.0445188 0.0721805 0.0237826
vertex: -0.0904705 0.135055 0.0132171
vertex: -0.0761608 0.175035 -0.0499961
vertex: 0.0101664 0.120462 0.0359466
vertex: -0.00747581 0.101243 0.0443796
vertex: -0.067061 0.0617728 0.0200983
vertex: 0.0430185 0.100102 0.00517011
vertex: 0.0429574 0.0859786 -0.00579554
vertex: -0.0865396 0.139093 0.00420465
vertex: -0.0500004 0.121197 0.0329094
vertex: -0.0855325 0.107606 0.0053458
vertex: -0.0639176 0.153606 -0.0366205
vertex: -0.0286016 0.109083 -0.0194963
vertex: -0.0274751 0.109286 -0.019717
vertex: 0.0360023 0.103374 0.0311349
vertex: -0.062221 0.119852 0.0434664
vertex: -0.0623968 0.162983 -0.056654
vertex: 0.0398312 0.0992984 0.027798
vertex: -0.084276 0.107651 0.0243439
vertex: 0.0452717 0.0903987 0.0151606
vertex: -0.0106344 0.174261 -0.0225996
vertex: -0.0360191 0.153642 0.00214438
vertex: -0.0821184 0.0782385 0.0256306
vertex: 0.0437433 0.0945326 0.0221692
vertex: -0.0781679 0.14865 -0.00288263
vertex: -0.041856 0.149196 0.00419837
vertex: -0.0462327 0.128102 0.0242709
vertex: -0.0340138 0.155107 0.00155033
vertex: -0.0331866 0.15511 0.000984746
vertex: -0.0323163 0.155148 0.000487548
vertex: -0.0291189 0.15522 -0.00190906
vertex: -0.0484259 0.152144 0.0105657
vertex: 0.0112135 0.116429 0.0374582
vertex: 0.0417012 0.085878 -0.00880084
vertex: -0.0665318 0.134006 0.0442059
vertex: 0.0440002 0.0888695 -0.00280666
vertex: -0.0515897 0.146262 0.0154112
vertex: -0.0584949 0.143878 0.0330085
vertex: 0.04114 0.104231 0.00317036
vertex: 0.0240569 0.111353 0.0367066
vertex: -0.0238626 0.169762 -0.0118641
vertex: -0.0247145 0.161052 -0.00252569
vertex: 0.0257313 0.0968616 0.0444005
vertex: -0.044247 0.157947 0.00609665
vertex: -0.0290382 0.16386 -0.00530596
vertex: -0.0234782 0.174205 -0.0130294
vertex: -0.0263171 0.178663 -0.00829314
vertex: -0.0628558 0.170957 -0.0505963
vertex: -0.0203373 0.158355 -0.00674555
vertex: 0.0266877 0.104744 0.0387392
vertex: -0.0459915 0.152139 0.00880917
vertex: -0.0646654 0.132541 0.0415985
vertex: -0.0573808 0.129734 0.0381066
vertex: 0.044441 0.093115 0.00120191
vertex: -0.088546 0.102334 0.0113879
vertex: -0.053626 0.1255 0.0365054
vertex: -0.0243375 0.1639 -0.00728245
vertex: 0.0159567 0.120613 0.0338084
vertex: 0.0305387 0.114047 0.0302625
vertex: 0.0298704 0.114081 0.0310466
vertex: -0.0225303 0.159751 -0.00283877
vertex: 0.0458052 0.08902 0.00916777
vertex: -0.0859996 0.118394 -0.000793117
vertex: 0.0454023 0.0875829 0.0161653
vertex: 0.0366462 0.100736 0.0320541
vertex: 0.0438672 0.0916755 -0.00180444
vertex: -0.0607941 0.143953 0.0367655
vertex: 0.0355444 0.109985 0.0269213
vertex: 0.0181166 0.118416 -0.011621
vertex: 0.0093902 0.0739182 0.0557875
vertex: 0.0102664 0.0739304 0.0552835
